483,Hombre,33,Otro tipo de hogar,Vivienda sin jardín -80m2,Activo,Si,Entre 1.501 € – 3.000 €,0.5,1.0,-0.5,-1.0,-0.5,-0.5,1.0,0.5,0.5,-0.5,-1.0,1.0,0.5,1.0,1.0,1.0,0.5
484,Mujer,47,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,-0.5,0.0,0.5,-1.0,-0.5,0.0,1.0,0.5,-0.5,-0.5,-1.0,0.5,0.0,1.0,1.0,1.0,0.5
485,Hombre,62,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.5,0.5,1.0,-0.5,-0.5,-0.5,0.5,0.0,-0.5,0.0,-1.0,-0.5,0.5,1.0,1.0,1.0,1.0
486,Mujer,33,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,-0.5,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.5,1.0,1.0,0.5,0.0
487,Mujer,40,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.5,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
488,Mujer,47,Otro tipo de hogar,Vivienda sin jardín -80m2,Activo,No,Entre 1.501 € – 3.000 €,-1.0,-1.0,0.5,0.5,-0.5,0.0,1.0,1.0,-0.5,-1.0,-1.0,1.0,-0.5,1.0,1.0,0.5,1.0
489,Mujer,53,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.000 € – 1.500 €,-1.0,-0.5,-1.0,0.0,-1.0,-0.5,0.5,-0.5,-1.0,0.5,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
490,Mujer,57,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,-0.5,0.0,-1.0,1.0,-0.5,0.0,1.0,0.0,-0.5,-0.5,-1.0,0.5,0.0,1.0,1.0,1.0,0.0
491,Mujer,61,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.5,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,-0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5
492,Mujer,55,Otro tipo de hogar,Vivienda sin jardín -80m2,Activo,No,Entre 1.000 € – 1.500 €,-0.5,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.5,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
493,Mujer,52,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,-1.0,0.5,-0.5,1.0,-0.5,-0.5,0.0,-0.5,-1.0,-1.0,-1.0,-0.5,0.5,1.0,1.0,1.0,0.5
494,Hombre,54,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,1.0,1.0,-1.0,1.0,1.0,0.5,0.5,0.5,1.0,-0.5,-0.5,1.0,0.0,1.0,1.0,1.0,0.5
495,Mujer,62,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.5,0.0,-1.0,-0.5,0.0,-0.5,1.0,1.0,1.0,0.5
496,Hombre,65,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,Si,Más de 6.001 €,-1.0,1.0,1.0,0.5,0.5,-0.5,0.0,1.0,0.5,-0.5,-1.0,0.5,-0.5,1.0,1.0,1.0,0.5
497,Mujer,48,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,1.0,-0.5,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.5,-1.0,1.0,1.0,1.0,-1.0
498,Mujer,43,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-0.5,-1.0,0.5,-1.0,-1.0,-0.5,1.0,1.0,0.5,1.0
499,Mujer,50,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,-0.5,0.0,1.0,1.0,-0.5,0.0,1.0,0.5,-1.0,0.0,-1.0,0.5,0.5,1.0,1.0,1.0,0.0
500,Mujer,50,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 1.000 € – 1.500 €,-0.5,-1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-0.5,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5
501,Mujer,39,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,1.0,0.0,1.0,-1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,-1.0
502,Mujer,46,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.5,-0.5,0.5,-1.0,0.0,0.5,1.0,0.5,-0.5,0.0,-0.5,0.5,0.5,1.0,1.0,1.0,0.5
503,Hombre,48,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,Si,Entre 4.501 € – 6.000 €,-0.5,-1.0,0.0,-1.0,-1.0,0.5,1.0,1.0,-0.5,0.5,-1.0,1.0,0.5,1.0,1.0,1.0,1.0
504,Hombre,47,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,0.0,0.5,1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-0.5,1.0,1.0,1.0,0.5
505,Mujer,56,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,1.0,0.0,1.0,-1.0,-0.5,1.0,1.0,1.0,0.0,0.5,-0.5,1.0,0.5,1.0,1.0,1.0,0.5
506,Hombre,37,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,No,Entre 1.501 € – 3.000 €,0.5,0.5,1.0,-1.0,0.0,0.5,1.0,1.0,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.5,0.0
507,Hombre,56,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.5,0.5,1.0,-1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5
508,Hombre,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-1.0,-0.5,-0.5,-1.0,-0.5,-0.5,1.0,-0.5,-1.0,-1.0,-1.0,0.0,0.5,1.0,1.0,1.0,1.0
509,Mujer,49,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,1.0,1.0,-1.0,-0.5,0.5,1.0,0.0,-1.0,-1.0,-1.0,1.0,-0.5,1.0,1.0,1.0,1.0
510,Hombre,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Más de 6.001 €,-0.5,0.0,0.5,-1.0,-1.0,1.0,1.0,0.5,-0.5,-0.5,-1.0,-0.5,-1.0,1.0,1.0,1.0,0.0
511,Hombre,59,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,-1.0,1.0,1.0,0.0,-1.0,0.5,0.5,1.0,-0.5,-1.0,-0.5,1.0,0.5,0.0,0.0,0.0,1.0
512,Mujer,53,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,-0.5,1.0,0.0,-1.0,-0.5,1.0,1.0,-0.5,-1.0,-1.0,1.0,0.5,0.5,1.0,1.0,-0.5,1.0
513,Hombre,50,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,-0.5,0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,0.0,1.0,1.0,1.0,1.0,1.0
514,Mujer,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,-0.5,-0.5,-0.5,1.0,-0.5,1.0,1.0,0.5,-0.5,0.5,-1.0,0.5,-0.5,1.0,1.0,1.0,0.0
515,Hombre,53,Pareja con hijos,Vivienda sin jardín -80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,-1.0,0.0,0.0,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.0,1.0
516,Hombre,54,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,0.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.0,-1.0,-0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0
517,Mujer,51,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.5,0.5,0.5,-0.5,0.5,0.5,0.0,-0.5,0.5,-0.5,-1.0,0.0,0.0,1.0,1.0,1.0,-0.5
518,Hombre,61,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.5,0.0,-0.5,0.0,-1.0,0.5,0.5,0.5,1.0,0.5,0.5
519,Hombre,41,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,-0.5,1.0,-1.0,-0.5,0.0,1.0,1.0,-0.5,1.0,-0.5,1.0,0.5,1.0,1.0,1.0,1.0
520,Hombre,53,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,0.5,-0.5,1.0,0.0,-0.5,1.0,1.0,0.5,0.0,0.5,-1.0,0.0,0.0,1.0,1.0,1.0,0.5
521,Mujer,50,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,No,Entre 4.501 € – 6.000 €,-1.0,1.0,0.0,-1.0,1.0,0.5,1.0,-0.5,0.0,0.5,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5
522,Mujer,25,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,"Menos de 1,000€",-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.5,-1.0,-1.0,-1.0,-0.5,0.0,1.0,1.0,-0.5,1.0
523,Mujer,56,Pareja con hijos,Vivienda sin jardín -80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,0.5,1.0,0.0,-1.0,0.5,1.0,0.5,-1.0,-0.5,-1.0,0.5,-0.5,1.0,1.0,1.0,0.5
524,Mujer,54,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,1.0,-0.5,1.0,-0.5,-0.5,1.0,1.0,0.0,-1.0,-0.5,1.0,1.0,-0.5,1.0,0.0,1.0,0.0
525,Mujer,58,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.0,-1.0,1.0,-0.5,-0.5,0.0,0.5,1.0,-1.0,-1.0,-1.0,0.0,0.5,1.0,1.0,1.0,0.5
526,Hombre,63,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,-1.0,1.0,0.5,-1.0,-1.0,0.5,1.0,1.0,-0.5,-0.5,1.0,1.0,-0.5,1.0,1.0,0.5,1.0
527,Mujer,47,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,1.0,-1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,-1.0,0.5,0.0,1.0,1.0,1.0,0.5
528,Hombre,49,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Más de 6.001 €,0.5,-0.5,1.0,-1.0,1.0,1.0,0.0,1.0,0.5,1.0,-0.5,1.0,1.0,1.0,1.0,0.5,1.0
529,Mujer,52,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,-0.5,1.0,-1.0,-0.5,0.0,1.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,1.0,1.0,1.0,-0.5
530,Mujer,35,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 1.000 € – 1.500 €,-1.0,0.5,1.0,-1.0,0.5,1.0,-1.0,1.0,0.5,0.5,-1.0,1.0,-0.5,1.0,1.0,1.0,0.0
531,Mujer,40,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,0.5,0.0
532,Mujer,48,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,-0.5,0.5,1.0,-0.5,-1.0,0.5,1.0,1.0,-0.5,-0.5,-0.5,0.5,-1.0,1.0,1.0,0.5,-0.5
533,Mujer,46,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,1.0,-1.0,0.5,1.0,1.0,0.0,1.0,-0.5,0.5,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.5
534,Mujer,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Más de 6.001 €,-0.5,-0.5,1.0,-1.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-1.0,-1.0,0.5,1.0,1.0,0.5,0.5
535,Hombre,49,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,-0.5,1.0,1.0,0.5,-0.5
536,Hombre,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,1.0,1.0,1.0,-1.0,0.0,-0.5,1.0,-0.5,0.0,-1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5
537,Mujer,58,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,-0.5,0.0,0.0,-1.0,-1.0,-0.5,0.0,0.0,-0.5,-1.0,-0.5,0.0,0.0,1.0,1.0,1.0,0.0
538,Hombre,53,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,Si,Entre 4.501 € – 6.000 €,0.0,1.0,-0.5,-1.0,-1.0,0.0,1.0,1.0,-0.5,-0.5,-1.0,1.0,0.5,1.0,1.0,1.0,0.0
539,Mujer,58,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Más de 6.001 €,0.5,0.0,0.5,-1.0,0.0,0.5,0.0,0.0,0.5,0.5,-1.0,0.0,0.5,1.0,1.0,1.0,1.0
540,Mujer,60,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 1.000 € – 1.500 €,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0
541,Mujer,52,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,No,Entre 1.000 € – 1.500 €,-0.5,0.0,0.5,0.0,-0.5,0.5,1.0,-0.5,-0.5,0.0,-1.0,-0.5,0.5,1.0,1.0,1.0,1.0
542,Hombre,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,-1.0,1.0,1.0,-1.0,-0.5,1.0,1.0,1.0,-1.0,-0.5,-1.0,1.0,0.5,1.0,1.0,1.0,-0.5
543,Mujer,58,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,1.0,1.0,1.0,0.5
544,Hombre,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,-0.5,0.0,-1.0,0.0,-0.5,0.0,0.5,0.5,-0.5,-0.5,0.0,0.5,-1.0,1.0,1.0,1.0,0.0
545,Hombre,51,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.0,-0.5,-1.0,0.0,0.5,0.5,0.0,-0.5,0.5,0.5,-0.5,0.0,-0.5,1.0,1.0,1.0,-0.5
546,Mujer,55,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,No contesta,-0.5,-0.5,-1.0,0.5,0.0,0.5,1.0,1.0,-0.5,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,-0.5
547,Hombre,61,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.5,1.0,1.0,1.0,1.0
548,Hombre,56,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,-0.5,-0.5,1.0,0.0,0.0,0.5,0.5,0.5,-1.0,0.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.0
549,Hombre,61,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,0.0,-0.5,-1.0,0.0,0.5,1.0,1.0,-0.5,0.0,-1.0,1.0,0.5,1.0,1.0,1.0,0.5
550,Mujer,59,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,0.5,-1.0,0.5,-1.0,0.0,0.0,1.0,0.5,-0.5,-0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0
551,Mujer,58,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5
552,Mujer,56,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,-0.5,-0.5,-1.0,0.0,-1.0,-0.5,1.0,0.0,0.0,0.0,-1.0,0.5,0.0,1.0,1.0,1.0,1.0
553,Mujer,46,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.0,-1.0,1.0,-1.0,-0.5,1.0,1.0,1.0,0.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.0,-0.5
554,Hombre,56,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Más de 6.001 €,0.0,1.0,1.0,-1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5
555,Hombre,44,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.0,0.0,1.0,-1.0,-0.5,1.0,1.0,-1.0,-0.5,1.0,-1.0,0.5,-0.5,1.0,1.0,1.0,1.0
556,Mujer,52,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,-1.0,0.5,-1.0,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-1.0,0.0,-0.5,1.0,1.0,1.0,0.5
557,Hombre,54,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,No contesta,-0.5,0.0,0.0,-1.0,0.0,0.5,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0
558,Mujer,47,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,No,Entre 3.001 € – 4.500 €,-1.0,-0.5,1.0,-1.0,-1.0,1.0,0.5,1.0,0.0,0.5,-1.0,1.0,-0.5,1.0,1.0,1.0,0.0
559,Hombre,56,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.0,0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
560,Mujer,59,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-1.0,0.5,-0.5,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.5,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
561,Hombre,47,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.5,-1.0,0.0,0.0,0.5,1.0,1.0,0.5,-1.0,1.0,-0.5,1.0,0.5,1.0,1.0,1.0,0.0
562,Mujer,58,Pareja con hijos,Vivienda sin jardín +80m2,Activo,No,Más de 6.001 €,0.0,0.5,0.5,-1.0,0.0,0.5,0.5,-0.5,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.5,0.5
563,Hombre,47,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,No contesta,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,-1.0,1.0,0.5,1.0,1.0,1.0,0.5
564,Hombre,54,Pareja con hijos,Vivienda sin jardín -80m2,Activo,Si,Entre 1.501 € – 3.000 €,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,1.0,1.0
565,Mujer,52,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,-1.0,0.5,-0.5,0.5,0.5,0.5,0.0,0.5,0.5,-0.5,0.5,0.5,1.0,1.0,1.0,0.0
566,Hombre,44,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,Si,Entre 4.501 € – 6.000 €,-0.5,1.0,1.0,1.0,-1.0,-1.0,1.0,-0.5,-1.0,-1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0
567,Mujer,50,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,Si,Entre 4.501 € – 6.000 €,-0.5,-0.5,0.5,0.0,0.5,0.5,1.0,1.0,-0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0
568,Mujer,53,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,-0.5,0.0,1.0,0.0,-1.0,-0.5,1.0,1.0,-1.0,-1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
569,Mujer,43,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,1.0,0.0,1.0,-1.0,-1.0,0.5,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0
570,Hombre,54,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5,1.0,1.0,1.0,0.0
571,Mujer,50,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,-1.0,1.0,-1.0,-0.5,0.0,0.5,1.0,1.0,0.0,0.0,-1.0,0.5,-1.0,1.0,1.0,1.0,0.5
572,Mujer,52,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,-0.5,-0.5,0.0,-1.0,-0.5,0.5,0.5,0.5,-0.5,0.0,-1.0,0.5,0.5,1.0,1.0,1.0,0.0
573,Mujer,54,Pareja con hijos,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,1.0,-1.0,1.0,-0.5,0.5,1.0,1.0,1.0,0.0,1.0,-0.5,1.0,0.5,1.0,1.0,1.0,0.0
574,Mujer,47,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,Si,No contesta,-1.0,0.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,1.0,1.0
575,Mujer,42,Pareja con hijos menores,Vivienda sin jardín -80m2,Activo,Si,Entre 1.501 € – 3.000 €,0.0,1.0,0.5,-1.0,-1.0,1.0,0.5,0.5,0.0,-0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
576,Hombre,48,Pareja con hijos menores,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.5,1.0,1.0,-1.0,0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0
577,Hombre,66,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,Si,Entre 4.501 € – 6.000 €,-0.5,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.0,1.0,1.0,1.0,0.0
578,Mujer,54,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,Si,Entre 1.501 € – 3.000 €,0.5,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,-0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0
579,Mujer,53,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,Si,Entre 3.001 € – 4.500 €,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.5,-1.0,1.0,0.0,1.0,1.0,1.0,1.0
580,Mujer,31,Otro tipo de hogar,Vivienda sin jardín -80m2,Activo,No,Entre 1.000 € – 1.500 €,0.5,-0.5,1.0,-1.0,0.5,0.5,1.0,1.0,-0.5,0.0,-0.5,1.0,0.5,1.0,1.0,1.0,0.5
581,Mujer,62,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
582,Mujer,55,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,1.0,0.0,0.0,-1.0,0.0,0.5,0.0,-0.5,0.0,0.5,-1.0,0.5,0.0,1.0,1.0,0.5,-0.5
583,Hombre,56,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,1.0,0.5,1.0,-1.0,0.0,0.5,1.0,0.5,0.0,0.0,-1.0,0.5,0.5,1.0,1.0,1.0,0.5
584,Mujer,38,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.5,-0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,-1.0,0.5,-1.0,1.0,1.0,1.0,0.5
585,Mujer,61,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,No contesta,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5,1.0,0.0,1.0,1.0,1.0,1.0
586,Mujer,64,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.501 € – 3.000 €,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0
587,Mujer,45,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 4.501 € – 6.000 €,0.0,0.0,-0.5,-1.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.0,0.5
588,Mujer,41,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 1.000 € – 1.500 €,1.0,-0.5,1.0,0.0,1.0,0.5,1.0,1.0,-0.5,0.5,0.5,1.0,-0.5,1.0,1.0,1.0,0.5
589,Mujer,45,Otro tipo de hogar,Vivienda sin jardín -80m2,Activo,No,Entre 3.001 € – 4.500 €,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
590,Mujer,50,Otro tipo de hogar,Vivienda sin jardín +80m2,Activo,No,Entre 3.001 € – 4.500 €,0.5,0.0,0.5,-0.5,0.0,0.5,0.5,0.5,0.0,-0.5,-1.0,0.5,-0.5,1.0,0.5,0.5,0.5
